feature_0,feature_1,feature_2,feature_3,target
1.8,1.2,0.4,0.0,1.5567931
1.2,0.9,0.8,0.0,2.3984523
2.7,0.0,0.2,0.0,2.3769996
2.4,0.3,0.6,0.2,2.2544785
2.1,0.9,0.4,0.2,1.5182792
0.6,0.6,0.0,0.0,3.6995084
0.3,2.7,0.6,0.2,1.075308
0.0,2.4,0.2,0.0,1.872809
1.8,1.8,0.4,0.0,1.315911
0.3,2.4,0.6,0.0,2.3924155
0.3,1.2,0.6,0.0,2.339323
2.4,0.0,0.8,0.0,2.493047
1.8,0.9,0.8,0.2,1.4030694
1.2,0.0,0.8,0.0,3.2763302
0.6,2.4,0.4,0.0,2.014043
2.1,2.4,0.6,0.0,2.3268654
3.0,1.5,0.4,0.0,1.2739305
2.1,3.0,0.0,0.0,3.3444571
